geotype,geoid,geoname,varname,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022,x2023
state,11,District of Columbia,drillanwr,,,,,,,,,22.71,22.82,23.08,20.41,20.3,19.86
state,12,Florida,drillanwr,,,,,,,,,34.36,34.82,33.11,30.91,30.94,30.77
state,13,Georgia,drillanwr,,,,,,,,,35.5,38.26,36.91,34.46,33.44,32.8
state,15,Hawaii,drillanwr,,,,,,,,,24.21,26.52,25.34,29.84,27.03,27.02
state,16,Idaho,drillanwr,,,,,,,,,36.08,35.01,33.67,32.11,34.03,34.49
state,17,Illinois,drillanwr,,,,,,,,,28.69,30.37,29.65,27.73,28.49,28.47
state,18,Indiana,drillanwr,,,,,,,,,37.81,37.28,35.3,33.11,34.55,34.99
state,19,Iowa,drillanwr,,,,,,,,,35.53,34.89,33.5,31.93,32.67,32.96
state,20,Kansas,drillanwr,,,,,,,,,36.43,37.71,37.05,35.39,35.33,35.28
state,21,Kentucky,drillanwr,,,,,,,,,37.47,37.68,36.57,35.93,36.61,36.96
state,22,Louisiana,drillanwr,,,,,,,,,35.01,35.79,35.85,35.37,35.72,35.75
state,23,Maine,drillanwr,,,,,,,,,35.17,33.4,32.98,30.66,28.81,28.41
state,24,Maryland,drillanwr,,,,,,,,,26.27,26.26,25.38,22.69,23.45,23.48
state,25,Massachusetts,drillanwr,,,,,,,,,27.29,26.53,25.68,23.44,23.78,23.69
state,26,Michigan,drillanwr,,,,,,,,,31.98,30.94,31.2,29.02,29.25,29.24
state,27,Minnesota,drillanwr,,,,,,,,,32.49,31.36,31.58,29.31,28.75,28.63
state,28,Mississippi,drillanwr,,,,,,,,,35.56,38.29,36.66,35.44,36.44,36.59
state,29,Missouri,drillanwr,,,,,,,,,37.58,36.82,35.31,33.52,34.08,34.15
state,30,Montana,drillanwr,,,,,,,,,34.29,35.6,32.96,31.12,32.18,32.6
state,31,Nebraska,drillanwr,,,,,,,,,37.83,39.1,35.12,33.41,34.22,34.71
state,32,Nevada,drillanwr,,,,,,,,,35.18,36.68,34.3,32.31,32.32,31.99
state,33,New Hampshire,drillanwr,,,,,,,,,34.83,33.99,32.75,31.0,29.57,29.28
state,34,New Jersey,drillanwr,,,,,,,,,29.53,28.72,28.42,26.65,26.86,26.84
state,35,New Mexico,drillanwr,,,,,,,,,33.82,34.81,33.42,31.37,31.6,31.28
state,36,New York,drillanwr,,,,,,,,,24.85,27.26,26.28,24.38,25.84,25.9
state,37,North Carolina,drillanwr,,,,,,,,,35.66,37.33,35.15,32.69,31.95,31.52
state,38,North Dakota,drillanwr,,,,,,,,,40.25,42.7,40.24,38.29,39.43,39.99
state,39,Ohio,drillanwr,,,,,,,,,38.34,39.13,36.3,34.47,34.01,33.95
state,40,Oklahoma,drillanwr,,,,,,,,,39.79,41.15,39.49,38.32,39.72,39.86
state,41,Oregon,drillanwr,,,,,,,,,30.8,29.53,28.58,26.12,25.99,25.81
state,42,Pennsylvania,drillanwr,,,,,,,,,33.06,33.55,30.69,29.77,30.01,29.99
state,44,Rhode Island,drillanwr,,,,,,,,,33.39,31.5,30.45,28.69,29.6,29.37
state,45,South Carolina,drillanwr,,,,,,,,,34.12,34.86,34.71,33.01,33.67,33.62
state,46,South Dakota,drillanwr,,,,,,,,,36.54,38.22,36.16,35.05,36.23,36.76
state,47,Tennessee,drillanwr,,,,,,,,,37.06,39.02,37.9,36.19,36.82,36.72
state,48,Texas,drillanwr,,,,,,,,,34.04,33.55,31.99,30.57,31.57,31.56
state,49,Utah,drillanwr,,,,,,,,,35.63,36.3,34.91,33.39,34.12,34.36
state,50,Vermont,drillanwr,,,,,,,,,30.72,29.88,29.94,27.49,25.98,25.67
state,51,Virginia,drillanwr,,,,,,,,,31.89,32.34,30.87,29.31,28.89,28.68
state,53,Washington,drillanwr,,,,,,,,,28.85,27.89,27.16,25.04,25.23,25.29
state,54,West Virginia,drillanwr,,,,,,,,,39.86,40.49,36.99,35.6,38.69,39.66
state,55,Wisconsin,drillanwr,,,,,,,,,33.58,33.44,32.87,31.02,30.73,30.58
state,56,Wyoming,drillanwr,,,,,,,,,40.27,43.22,38.66,37.43,39.49,40.38
state,1,Alabama,drillanwrOppose,,,,,,,,,59.56,62.02,62.87,63.63,63.87,63.45
state,2,Alaska,drillanwrOppose,,,,,,,,,63.35,64.04,67.16,68.77,69.06,68.8
state,4,Arizona,drillanwrOppose,,,,,,,,,61.17,60.8,63.02,65.08,66.99,67.78
state,5,Arkansas,drillanwrOppose,,,,,,,,,58.92,60.18,63.3,64.06,63.88,62.81
state,6,California,drillanwrOppose,,,,,,,,,70.39,71.06,71.75,72.2,73.12,73.56
state,8,Colorado,drillanwrOppose,,,,,,,,,66.04,69.73,69.79,71.41,73.04,73.33
state,9,Connecticut,drillanwrOppose,,,,,,,,,67.76,69.25,69.06,71.29,72.11,72.45
state,10,Delaware,drillanwrOppose,,,,,,,,,64.78,67.62,67.32,68.95,70.18,71.05
state,11,District of Columbia,drillanwrOppose,,,,,,,,,75.53,77.56,77.18,79.46,79.7,80.14
state,12,Florida,drillanwrOppose,,,,,,,,,62.55,64.31,65.77,67.74,69.06,69.23
state,13,Georgia,drillanwrOppose,,,,,,,,,61.91,60.72,62.16,64.63,66.56,67.2
state,15,Hawaii,drillanwrOppose,,,,,,,,,72.51,71.98,73.42,68.7,72.98,72.98
state,16,Idaho,drillanwrOppose,,,,,,,,,58.57,63.92,65.51,65.64,65.97,65.51
state,17,Illinois,drillanwrOppose,,,,,,,,,69.1,69.53,69.8,71.42,71.51,71.53
state,18,Indiana,drillanwrOppose,,,,,,,,,60.06,62.89,64.56,66.36,65.46,65.01
state,19,Iowa,drillanwrOppose,,,,,,,,,61.47,64.0,65.69,66.85,67.33,67.04
state,20,Kansas,drillanwrOppose,,,,,,,,,60.32,61.27,61.95,63.62,64.67,64.72
state,21,Kentucky,drillanwrOppose,,,,,,,,,59.38,62.29,63.29,63.52,63.39,63.04
state,22,Louisiana,drillanwrOppose,,,,,,,,,61.71,63.9,63.59,64.14,64.28,64.25
state,23,Maine,drillanwrOppose,,,,,,,,,63.59,68.12,67.96,69.69,71.19,71.59
state,24,Maryland,drillanwrOppose,,,,,,,,,70.95,73.21,73.99,76.51,76.55,76.52
state,25,Massachusetts,drillanwrOppose,,,,,,,,,70.94,74.14,74.66,76.53,76.22,76.31
state,26,Michigan,drillanwrOppose,,,,,,,,,64.79,68.56,68.11,70.01,70.75,70.76
state,27,Minnesota,drillanwrOppose,,,,,,,,,65.23,68.77,68.11,69.91,71.25,71.38
state,28,Mississippi,drillanwrOppose,,,,,,,,,61.06,59.74,61.53,63.04,63.56,63.41
state,29,Missouri,drillanwrOppose,,,,,,,,,59.79,62.72,63.26,64.81,65.92,65.85
state,30,Montana,drillanwrOppose,,,,,,,,,61.38,62.35,65.77,67.15,67.82,67.4
state,31,Nebraska,drillanwrOppose,,,,,,,,,59.4,60.55,64.41,65.81,65.78,65.3
state,32,Nevada,drillanwrOppose,,,,,,,,,62.73,62.95,65.11,66.98,67.68,68.01
state,33,New Hampshire,drillanwrOppose,,,,,,,,,63.2,66.39,67.07,68.48,70.43,70.72
state,34,New Jersey,drillanwrOppose,,,,,,,,,67.56,70.92,70.72,72.3,73.15,73.16
state,35,New Mexico,drillanwrOppose,,,,,,,,,65.14,65.42,66.37,68.57,68.4,68.72
state,36,New York,drillanwrOppose,,,,,,,,,71.27,71.31,72.46,73.85,74.16,74.1
state,37,North Carolina,drillanwrOppose,,,,,,,,,61.87,62.1,64.08,66.49,68.05,68.48
state,38,North Dakota,drillanwrOppose,,,,,,,,,57.13,56.09,59.0,61.27,60.57,60.01
state,39,Ohio,drillanwrOppose,,,,,,,,,60.12,61.27,63.58,65.21,65.99,66.05
state,40,Oklahoma,drillanwrOppose,,,,,,,,,56.04,56.59,58.82,59.84,60.28,60.14
state,41,Oregon,drillanwrOppose,,,,,,,,,66.59,70.45,71.35,73.25,74.01,74.19
state,42,Pennsylvania,drillanwrOppose,,,,,,,,,64.15,65.84,68.71,69.21,69.99,70.01
state,44,Rhode Island,drillanwrOppose,,,,,,,,,65.68,69.75,69.75,71.5,70.41,70.63
state,45,South Carolina,drillanwrOppose,,,,,,,,,62.07,63.95,64.04,65.45,66.33,66.39
state,46,South Dakota,drillanwrOppose,,,,,,,,,59.14,60.27,62.66,62.98,63.78,63.25
state,47,Tennessee,drillanwrOppose,,,,,,,,,59.02,59.7,60.84,62.27,63.18,63.28
state,48,Texas,drillanwrOppose,,,,,,,,,63.58,66.48,67.98,69.02,68.43,68.44
state,49,Utah,drillanwrOppose,,,,,,,,,60.6,62.81,64.46,65.46,65.88,65.65
state,50,Vermont,drillanwrOppose,,,,,,,,,68.3,70.91,70.34,72.65,74.02,74.33
state,51,Virginia,drillanwrOppose,,,,,,,,,65.46,67.32,68.57,69.92,71.11,71.32
state,53,Washington,drillanwrOppose,,,,,,,,,68.59,72.31,72.8,74.42,74.77,74.71
state,54,West Virginia,drillanwrOppose,,,,,,,,,56.92,59.37,62.63,63.85,61.32,60.34
state,55,Wisconsin,drillanwrOppose,,,,,,,,,63.82,66.27,66.89,68.4,69.28,69.42
state,56,Wyoming,drillanwrOppose,,,,,,,,,55.68,54.54,59.33,60.84,60.51,59.62
state,1,Alabama,drilloffshore,,,,,,,,,59.08,61.85,62.56,61.39,71.02,67.63
state,2,Alaska,drilloffshore,,,,,,,,,47.42,52.71,52.47,48.4,61.49,57.02
state,4,Arizona,drilloffshore,,,,,,,,,52.02,56.12,57.05,52.8,63.49,59.64
state,5,Arkansas,drilloffshore,,,,,,,,,56.31,58.31,58.34,55.77,67.57,64.11
state,6,California,drilloffshore,,,,,,,,,38.59,41.9,42.01,39.44,50.11,46.44
state,8,Colorado,drilloffshore,,,,,,,,,43.49,45.41,45.41,42.39,51.47,48.51
state,9,Connecticut,drilloffshore,,,,,,,,,47.85,50.55,52.01,47.52,57.08,53.23
state,10,Delaware,drilloffshore,,,,,,,,,49.37,51.03,52.0,49.81,56.63,52.88
state,11,District of Columbia,drilloffshore,,,,,,,,,35.44,37.3,35.55,32.02,37.68,34.32
state,12,Florida,drilloffshore,,,,,,,,,45.67,47.95,48.05,44.42,54.71,51.56
state,13,Georgia,drilloffshore,,,,,,,,,50.9,54.3,55.57,52.18,61.48,57.81
state,15,Hawaii,drilloffshore,,,,,,,,,39.74,44.63,45.36,48.89,56.49,53.11
state,16,Idaho,drilloffshore,,,,,,,,,49.03,51.31,49.96,46.91,62.22,59.5
state,17,Illinois,drilloffshore,,,,,,,,,47.51,51.99,52.39,48.71,59.54,55.84
state,18,Indiana,drilloffshore,,,,,,,,,55.86,59.19,59.27,56.19,66.18,62.11
state,19,Iowa,drilloffshore,,,,,,,,,51.83,52.18,52.08,48.61,60.06,56.39
state,20,Kansas,drilloffshore,,,,,,,,,52.09,54.32,55.99,53.46,62.98,60.2
state,21,Kentucky,drilloffshore,,,,,,,,,58.25,60.85,61.44,59.25,68.29,64.37
state,22,Louisiana,drilloffshore,,,,,,,,,59.27,62.2,65.0,63.37,71.5,68.02
state,23,Maine,drilloffshore,,,,,,,,,52.72,55.11,55.25,52.34,58.15,54.38
state,24,Maryland,drilloffshore,,,,,,,,,43.0,45.29,45.52,41.76,53.76,49.65
state,25,Massachusetts,drilloffshore,,,,,,,,,46.01,48.04,47.11,43.29,52.93,49.41
state,26,Michigan,drilloffshore,,,,,,,,,50.24,52.64,53.68,49.71,60.21,56.58
state,27,Minnesota,drilloffshore,,,,,,,,,47.49,50.1,51.31,48.18,57.12,52.59
state,28,Mississippi,drilloffshore,,,,,,,,,58.25,62.34,65.23,62.11,72.64,69.53
state,29,Missouri,drilloffshore,,,,,,,,,50.87,54.79,56.2,53.43,65.33,61.57
state,30,Montana,drilloffshore,,,,,,,,,50.86,52.31,49.8,46.59,59.86,56.66
state,31,Nebraska,drilloffshore,,,,,,,,,50.89,54.66,54.7,52.98,64.6,61.27
state,32,Nevada,drilloffshore,,,,,,,,,49.62,52.92,53.69,50.41,60.98,57.52
state,33,New Hampshire,drilloffshore,,,,,,,,,51.77,52.67,52.51,48.95,58.38,55.04
state,34,New Jersey,drilloffshore,,,,,,,,,45.42,48.01,47.37,44.24,54.58,51.6
state,35,New Mexico,drilloffshore,,,,,,,,,46.84,49.7,50.47,47.54,56.68,52.53
state,36,New York,drilloffshore,,,,,,,,,46.05,50.64,49.87,47.2,58.24,54.63
state,37,North Carolina,drilloffshore,,,,,,,,,54.38,56.46,56.23,52.88,61.77,58.51
state,38,North Dakota,drilloffshore,,,,,,,,,58.69,62.99,65.11,63.66,72.74,68.38
state,39,Ohio,drilloffshore,,,,,,,,,54.91,58.55,59.14,56.23,64.61,60.85
state,40,Oklahoma,drilloffshore,,,,,,,,,57.92,60.05,60.58,58.02,67.37,63.55
state,41,Oregon,drilloffshore,,,,,,,,,40.6,43.58,42.92,38.64,48.81,46.18
state,42,Pennsylvania,drilloffshore,,,,,,,,,52.04,55.1,54.24,51.92,62.24,58.78
state,44,Rhode Island,drilloffshore,,,,,,,,,50.41,51.78,52.65,49.76,57.81,54.02
state,45,South Carolina,drilloffshore,,,,,,,,,52.15,54.66,55.48,52.54,63.13,60.12
state,46,South Dakota,drilloffshore,,,,,,,,,52.74,56.28,58.04,54.42,68.67,65.0
state,47,Tennessee,drilloffshore,,,,,,,,,57.27,60.54,61.18,57.23,67.48,64.2
state,48,Texas,drilloffshore,,,,,,,,,54.69,56.96,57.32,54.45,64.37,60.65
state,49,Utah,drilloffshore,,,,,,,,,51.4,53.62,53.74,49.91,60.93,55.97
state,50,Vermont,drilloffshore,,,,,,,,,49.0,49.69,50.02,46.37,52.35,48.63
state,51,Virginia,drilloffshore,,,,,,,,,47.59,50.35,50.31,47.38,57.05,54.1
state,53,Washington,drilloffshore,,,,,,,,,40.17,43.67,42.58,38.62,48.93,45.53
state,54,West Virginia,drilloffshore,,,,,,,,,58.03,61.04,59.48,58.18,68.87,64.12
state,55,Wisconsin,drilloffshore,,,,,,,,,52.57,55.86,55.56,52.42,62.06,58.29
state,56,Wyoming,drilloffshore,,,,,,,,,57.3,61.07,60.44,59.12,71.29,66.81
state,1,Alabama,drilloffshoreOppose,,,,,,,,,37.81,36.63,35.99,36.88,28.98,32.37
state,2,Alaska,drilloffshoreOppose,,,,,,,,,49.0,46.79,46.83,50.44,38.51,42.98
state,4,Arizona,drilloffshoreOppose,,,,,,,,,45.19,42.85,41.23,45.08,36.51,40.37
state,5,Arkansas,drilloffshoreOppose,,,,,,,,,40.47,40.06,39.75,41.7,32.44,35.9
state,6,California,drilloffshoreOppose,,,,,,,,,58.79,57.21,56.98,59.17,49.89,53.56
state,8,Colorado,drilloffshoreOppose,,,,,,,,,54.56,54.37,54.59,57.36,48.53,51.49
state,9,Connecticut,drilloffshoreOppose,,,,,,,,,49.72,48.82,47.2,51.12,42.92,46.77
state,10,Delaware,drilloffshoreOppose,,,,,,,,,49.47,49.4,48.97,50.8,43.37,47.12
state,11,District of Columbia,drilloffshoreOppose,,,,,,,,,64.14,63.56,65.92,69.1,62.32,65.68
state,12,Florida,drilloffshoreOppose,,,,,,,,,51.69,51.25,51.08,54.24,45.29,48.44
state,13,Georgia,drilloffshoreOppose,,,,,,,,,46.6,45.03,43.79,46.61,38.52,42.19
state,15,Hawaii,drilloffshoreOppose,,,,,,,,,57.05,54.37,53.41,49.48,43.51,46.89
state,16,Idaho,drilloffshoreOppose,,,,,,,,,45.71,45.99,47.64,49.64,37.78,40.5
state,17,Illinois,drilloffshoreOppose,,,,,,,,,49.44,46.69,46.2,49.64,40.47,44.16
state,18,Indiana,drilloffshoreOppose,,,,,,,,,42.21,40.49,40.42,43.09,33.82,37.89
state,19,Iowa,drilloffshoreOppose,,,,,,,,,44.95,46.64,47.02,49.93,39.94,43.61
state,20,Kansas,drilloffshoreOppose,,,,,,,,,44.76,44.64,43.2,45.49,37.02,39.8
state,21,Kentucky,drilloffshoreOppose,,,,,,,,,39.87,38.66,38.31,40.13,31.71,35.63
state,22,Louisiana,drilloffshoreOppose,,,,,,,,,38.88,37.49,34.65,36.32,28.5,31.98
state,23,Maine,drilloffshoreOppose,,,,,,,,,46.9,45.98,45.7,48.17,41.85,45.62
state,24,Maryland,drilloffshoreOppose,,,,,,,,,53.92,53.23,52.95,56.4,46.24,50.35
state,25,Massachusetts,drilloffshoreOppose,,,,,,,,,52.51,52.01,52.73,56.36,47.08,50.59
state,26,Michigan,drilloffshoreOppose,,,,,,,,,46.27,45.94,45.1,48.76,39.79,43.42
state,27,Minnesota,drilloffshoreOppose,,,,,,,,,49.99,49.16,47.91,50.51,42.88,47.41
state,28,Mississippi,drilloffshoreOppose,,,,,,,,,38.41,35.59,32.53,35.11,27.36,30.47
state,29,Missouri,drilloffshoreOppose,,,,,,,,,45.9,43.93,41.99,44.43,34.67,38.43
state,30,Montana,drilloffshoreOppose,,,,,,,,,45.61,46.3,49.37,51.95,40.14,43.35
state,31,Nebraska,drilloffshoreOppose,,,,,,,,,46.21,44.61,44.57,45.88,35.4,38.73
state,32,Nevada,drilloffshoreOppose,,,,,,,,,47.97,46.43,45.52,48.34,39.02,42.48
state,33,New Hampshire,drilloffshoreOppose,,,,,,,,,46.37,47.09,46.95,49.96,41.62,44.97
state,34,New Jersey,drilloffshoreOppose,,,,,,,,,52.52,51.7,52.27,55.01,45.42,48.4
state,35,New Mexico,drilloffshoreOppose,,,,,,,,,51.27,49.48,48.71,51.32,43.33,47.47
state,36,New York,drilloffshoreOppose,,,,,,,,,51.66,48.78,49.6,51.72,41.76,45.37
state,37,North Carolina,drilloffshoreOppose,,,,,,,,,43.74,43.43,43.58,46.53,38.23,41.49
state,38,North Dakota,drilloffshoreOppose,,,,,,,,,39.5,37.13,35.19,36.59,27.26,31.62
state,39,Ohio,drilloffshoreOppose,,,,,,,,,43.17,41.29,40.65,43.29,35.39,39.15
state,40,Oklahoma,drilloffshoreOppose,,,,,,,,,39.89,39.42,39.1,41.19,32.63,36.45
state,41,Oregon,drilloffshoreOppose,,,,,,,,,56.29,55.24,56.04,59.94,51.19,53.82
state,42,Pennsylvania,drilloffshoreOppose,,,,,,,,,45.39,43.83,44.79,46.82,37.76,41.22
state,44,Rhode Island,drilloffshoreOppose,,,,,,,,,49.18,49.05,47.57,50.57,42.19,45.98
state,45,South Carolina,drilloffshoreOppose,,,,,,,,,44.69,44.12,43.38,45.8,36.87,39.88
state,46,South Dakota,drilloffshoreOppose,,,,,,,,,42.65,41.58,39.76,42.32,31.33,35.0
state,47,Tennessee,drilloffshoreOppose,,,,,,,,,39.04,37.5,36.97,40.47,32.52,35.8
state,48,Texas,drilloffshoreOppose,,,,,,,,,43.34,42.57,42.39,44.75,35.63,39.35
state,49,Utah,drilloffshoreOppose,,,,,,,,,45.02,44.86,44.99,48.34,39.07,44.03
state,50,Vermont,drilloffshoreOppose,,,,,,,,,50.7,51.27,50.95,54.08,47.65,51.37
state,51,Virginia,drilloffshoreOppose,,,,,,,,,49.82,48.89,48.89,51.46,42.95,45.9
state,53,Washington,drilloffshoreOppose,,,,,,,,,57.0,55.41,56.67,60.2,51.07,54.47
state,54,West Virginia,drilloffshoreOppose,,,,,,,,,40.71,39.61,41.16,42.57,31.13,35.88
state,55,Wisconsin,drilloffshoreOppose,,,,,,,,,44.85,43.39,43.77,46.5,37.94,41.71
state,56,Wyoming,drilloffshoreOppose,,,,,,,,,39.88,38.14,38.33,39.8,28.71,33.19
state,1,Alabama,exp,24.47,29.97,31.7,29.56,24.36,27.07,27.98,32.93,39.92,31.87,37.28,38.02,37.02,36.36
state,2,Alaska,exp,26.98,33.98,35.73,34.59,27.84,29.38,35.68,37.58,42.23,36.73,40.24,41.39,43.01,43.68
state,4,Arizona,exp,28.0,34.51,36.91,35.53,27.93,29.68,37.81,40.6,42.64,40.05,43.84,46.52,44.68,44.87
state,5,Arkansas,exp,25.14,32.16,33.56,30.17,25.76,28.02,31.8,34.69,38.39,31.68,39.86,38.58,37.97,37.78
state,6,California,exp,30.18,36.11,39.84,44.05,35.75,35.56,49.28,49.36,51.57,51.82,50.57,53.36,52.43,52.83
state,8,Colorado,exp,27.81,34.34,37.6,39.45,30.14,30.84,38.18,40.71,42.64,40.11,42.94,46.6,46.69,46.94
state,9,Connecticut,exp,26.05,33.59,36.86,38.19,32.75,31.97,40.8,42.3,47.78,42.96,44.58,48.61,47.75,47.45
state,10,Delaware,exp,27.74,33.94,37.62,40.91,31.94,32.84,38.73,42.37,43.66,42.52,43.49,49.64,46.09,46.12
state,11,District of Columbia,exp,33.28,40.41,47.14,52.61,43.73,42.49,56.93,56.09,53.0,57.1,53.65,60.78,58.87,59.52
state,12,Florida,exp,28.28,34.37,36.29,36.45,28.79,30.98,37.6,41.88,44.97,41.37,44.4,46.83,44.79,44.86
state,13,Georgia,exp,26.37,34.39,35.76,34.77,28.27,31.41,36.79,40.16,43.81,39.65,43.45,47.08,43.93,43.74
state,15,Hawaii,exp,31.46,38.82,44.98,48.71,41.69,39.63,51.7,50.94,52.87,52.21,50.56,45.78,52.81,53.04
state,16,Idaho,exp,24.6,31.33,31.92,28.25,23.83,25.26,30.69,34.63,41.4,31.54,38.79,39.64,40.19,39.84
state,17,Illinois,exp,25.8,32.57,37.0,38.56,31.72,31.07,39.48,39.58,43.52,39.76,42.15,46.53,43.47,43.61
state,18,Indiana,exp,24.12,30.6,32.73,32.45,24.12,26.86,28.81,33.22,36.17,31.7,35.24,38.23,35.29,35.3
state,19,Iowa,exp,23.2,30.02,32.39,32.93,25.79,28.76,29.91,32.88,39.3,32.5,35.65,38.79,36.67,36.93
state,20,Kansas,exp,25.45,31.59,34.1,31.59,24.82,26.75,31.48,35.29,40.2,33.62,38.52,40.14,39.19,39.18
state,21,Kentucky,exp,23.65,30.62,31.0,29.35,22.94,25.84,26.6,30.67,35.25,28.53,32.47,36.36,34.81,34.64
state,22,Louisiana,exp,27.29,34.44,35.55,33.92,26.51,29.15,33.34,37.26,40.96,36.3,40.56,39.98,41.07,41.07
state,23,Maine,exp,26.3,31.84,35.24,38.1,29.36,29.81,36.51,39.88,41.13,39.39,42.28,44.99,44.2,44.1
state,24,Maryland,exp,28.32,35.99,39.21,42.33,35.64,35.43,45.23,46.55,49.19,47.47,47.37,51.86,49.18,49.27
state,25,Massachusetts,exp,27.36,33.37,38.86,42.0,33.28,33.11,45.3,46.03,48.05,46.64,45.9,50.86,50.07,50.24
state,26,Michigan,exp,23.19,30.75,34.27,34.29,28.76,28.84,34.08,38.33,43.0,39.26,41.25,43.64,42.28,41.71
state,27,Minnesota,exp,26.47,33.14,34.74,37.7,28.54,30.25,35.7,37.61,40.14,37.26,36.88,43.45,42.45,42.94
state,28,Mississippi,exp,24.86,31.71,32.75,31.8,25.83,28.72,31.17,35.29,41.37,34.29,39.01,41.7,38.99,38.11
state,29,Missouri,exp,25.79,32.45,34.21,34.5,26.03,28.12,31.49,35.83,39.32,33.58,37.47,40.45,39.18,38.98
state,30,Montana,exp,24.93,30.59,31.08,30.8,24.49,26.64,28.81,31.99,38.92,29.37,33.5,37.18,36.4,36.76
state,31,Nebraska,exp,25.4,31.48,31.55,30.98,24.18,26.59,28.88,32.87,37.84,30.11,35.0,37.8,36.87,36.91
state,32,Nevada,exp,27.85,33.83,37.11,38.05,30.51,31.14,38.68,41.86,42.48,41.12,43.21,46.36,44.28,44.33
state,33,New Hampshire,exp,25.29,33.26,35.55,36.89,28.88,29.58,35.21,39.11,42.76,38.57,40.69,44.25,43.3,43.11
state,34,New Jersey,exp,27.9,35.01,39.04,40.54,34.37,33.33,42.26,43.5,46.94,43.27,43.48,48.95,46.95,46.93
state,35,New Mexico,exp,28.52,35.0,37.9,39.7,31.15,33.35,38.71,41.21,42.55,41.51,40.66,46.97,43.04,43.4
state,36,New York,exp,27.1,35.43,39.77,43.66,35.44,34.24,46.78,45.93,47.89,45.76,44.38,51.09,48.66,48.53
state,37,North Carolina,exp,27.46,34.16,36.19,35.56,27.67,29.57,36.88,39.91,43.57,39.38,42.88,44.89,43.35,43.35
state,38,North Dakota,exp,24.18,30.28,30.3,28.4,21.86,25.87,23.93,27.9,32.85,25.59,30.57,31.6,30.16,30.59
state,39,Ohio,exp,24.66,31.53,34.21,34.07,26.77,28.52,32.62,38.35,39.34,35.19,38.52,41.05,39.3,38.97
state,40,Oklahoma,exp,25.88,32.73,34.69,29.83,24.42,26.79,28.32,32.0,38.35,30.28,37.58,38.09,37.64,37.74
state,41,Oregon,exp,26.52,34.21,37.79,40.23,31.47,31.48,41.73,44.83,44.92,45.26,46.2,48.93,49.64,49.97
state,42,Pennsylvania,exp,23.91,30.82,34.27,33.91,27.42,27.96,34.3,37.51,40.63,37.37,40.81,42.57,40.54,39.93
state,44,Rhode Island,exp,27.63,34.42,38.55,42.34,33.95,32.94,40.28,44.97,43.44,44.61,43.69,47.46,45.7,45.3
state,45,South Carolina,exp,26.92,34.66,36.16,33.51,27.95,29.39,33.89,36.79,41.89,36.04,39.52,43.34,40.61,40.31
state,46,South Dakota,exp,24.83,30.24,32.41,29.92,24.45,26.6,28.07,31.31,38.48,30.07,36.59,38.59,36.82,36.53
state,47,Tennessee,exp,25.79,31.47,34.36,32.05,25.23,27.05,30.19,34.5,39.26,31.43,36.87,40.8,39.33,38.75
state,48,Texas,exp,27.9,36.15,37.38,36.69,28.42,30.57,36.67,40.87,44.8,40.95,42.7,46.96,44.62,45.16
state,49,Utah,exp,24.23,30.99,31.51,27.33,21.31,24.36,29.56,34.5,39.62,31.29,35.87,39.3,38.68,39.0
state,50,Vermont,exp,26.0,32.8,37.22,41.6,33.06,32.58,41.63,44.09,44.09,45.01,42.7,48.4,46.4,46.3
state,51,Virginia,exp,27.11,34.5,37.52,37.65,32.31,31.1,40.43,42.1,44.96,41.34,44.1,47.56,46.1,46.15
state,53,Washington,exp,27.73,33.53,38.16,39.45,32.6,33.11,42.38,43.83,45.74,43.79,46.45,49.26,49.86,50.18
state,54,West Virginia,exp,22.73,29.69,29.14,28.22,20.11,24.27,23.21,27.7,32.6,24.81,31.5,29.6,28.67,29.01
state,55,Wisconsin,exp,23.79,31.26,34.18,34.06,28.39,29.2,32.81,35.21,39.46,35.74,37.06,42.2,39.63,39.36
state,56,Wyoming,exp,24.89,29.96,29.85,26.98,20.27,23.91,22.8,26.32,32.26,23.21,28.47,28.86,29.26,29.69
state,1,Alabama,expOppose,,,,,,,,,,,,61.13,62.98,63.64
state,2,Alaska,expOppose,,,,,,,,,,,,57.27,56.99,56.32
state,4,Arizona,expOppose,,,,,,,,,,,,53.39,55.32,55.13
state,5,Arkansas,expOppose,,,,,,,,,,,,60.08,62.03,62.22
state,6,California,expOppose,,,,,,,,,,,,46.23,47.57,47.17
state,8,Colorado,expOppose,,,,,,,,,,,,53.56,53.31,53.06
state,9,Connecticut,expOppose,,,,,,,,,,,,50.95,52.25,52.55
state,10,Delaware,expOppose,,,,,,,,,,,,51.18,53.91,53.88
state,11,District of Columbia,expOppose,,,,,,,,,,,,40.12,41.14,40.48
state,12,Florida,expOppose,,,,,,,,,,,,53.14,55.21,55.14
state,13,Georgia,expOppose,,,,,,,,,,,,52.93,56.07,56.26
state,15,Hawaii,expOppose,,,,,,,,,,,,53.51,47.2,46.96
state,16,Idaho,expOppose,,,,,,,,,,,,59.52,59.82,60.16
state,17,Illinois,expOppose,,,,,,,,,,,,53.25,56.53,56.39
state,18,Indiana,expOppose,,,,,,,,,,,,61.66,64.71,64.7
state,19,Iowa,expOppose,,,,,,,,,,,,60.32,63.34,63.07
state,20,Kansas,expOppose,,,,,,,,,,,,59.46,60.81,60.82
state,21,Kentucky,expOppose,,,,,,,,,,,,63.25,65.19,65.37
